filename,width,height,class,xmin,ymin,xmax,ymax
Data\images/10a31980f67143e88f8e3f9e56ecc3e9.png,416,416,OTHPAR,114,304,134,325
Data\images/10a31980f67143e88f8e3f9e56ecc3e9.png,416,416,OTHPAR,10,129,74,174
Data\images/10a31980f67143e88f8e3f9e56ecc3e9.png,416,416,OTHPAR,147,1,154,56
Data\images/10a31980f67143e88f8e3f9e56ecc3e9.png,416,416,OTHPAR,196,56,202,144
Data\images/10a31980f67143e88f8e3f9e56ecc3e9.png,416,416,ANOM,272,137,290,157
Data\images/10a31980f67143e88f8e3f9e56ecc3e9.png,416,416,ANOM,189,321,199,348
Data\images/10d57768ec0f4cd7af22fb44bbd4807a.png,416,416,OTHPAR,101,18,130,51
Data\images/10d57768ec0f4cd7af22fb44bbd4807a.png,416,416,ANOM,167,18,209,53
Data\images/10d57768ec0f4cd7af22fb44bbd4807a.png,416,416,OTHPAR,338,224,351,247
Data\images/10d57768ec0f4cd7af22fb44bbd4807a.png,416,416,OTHPAR,125,107,171,158
Data\images/10d57768ec0f4cd7af22fb44bbd4807a.png,416,416,ANOM,4,24,52,66
Data\images/10d57768ec0f4cd7af22fb44bbd4807a.png,416,416,OTHPAR,113,142,130,163
Data\images/10d57768ec0f4cd7af22fb44bbd4807a.png,416,416,OTHPAR,366,370,385,389
Data\images/10d57768ec0f4cd7af22fb44bbd4807a.png,416,416,OTHPAR,264,7,290,30
Data\images/10d57768ec0f4cd7af22fb44bbd4807a.png,416,416,OTHPAR,351,231,369,253
Data\images/10d57768ec0f4cd7af22fb44bbd4807a.png,416,416,OTHPAR,307,4,326,27
Data\images/10d57768ec0f4cd7af22fb44bbd4807a.png,416,416,OTHPAR,290,1,304,11
Data\images/11d2ba39d6c14456baf64698e62bc500.png,416,416,ANOM,352,384,379,407
Data\images/11d2ba39d6c14456baf64698e62bc500.png,416,416,ANOM,387,340,403,362
Data\images/11d2ba39d6c14456baf64698e62bc500.png,416,416,OTHPAR,246,246,266,267
Data\images/11d2ba39d6c14456baf64698e62bc500.png,416,416,OTHPAR,10,358,53,402
Data\images/11d2ba39d6c14456baf64698e62bc500.png,416,416,OTHPAR,368,123,387,142
Data\images/11d2ba39d6c14456baf64698e62bc500.png,416,416,ANOM,332,302,350,315
Data\images/11d2ba39d6c14456baf64698e62bc500.png,416,416,OTHPAR,254,172,285,210
Data\images/11d2ba39d6c14456baf64698e62bc500.png,416,416,ANOM,144,188,157,245
Data\images/11d2ba39d6c14456baf64698e62bc500.png,416,416,ANOM,264,64,285,84
Data\images/11d2ba39d6c14456baf64698e62bc500.png,416,416,OTHPAR,340,105,375,135
Data\images/11d2ba39d6c14456baf64698e62bc500.png,416,416,ANOM,44,181,60,199
Data\images/11d2ba39d6c14456baf64698e62bc500.png,416,416,OTHPAR,383,127,403,148
Data\images/11d2ba39d6c14456baf64698e62bc500.png,416,416,ANOM,159,207,171,227
Data\images/11d2ba39d6c14456baf64698e62bc500.png,416,416,ANOM,378,100,392,117
Data\images/126d077bb07b44b882bbb6bdb400666a.png,416,416,POL,292,205,403,325
Data\images/126d077bb07b44b882bbb6bdb400666a.png,416,416,POL,121,163,236,267
Data\images/13ef1bfae2c14e3fb6b613e3b18fb477.png,416,416,POL,23,252,136,367
Data\images/13ef1bfae2c14e3fb6b613e3b18fb477.png,416,416,POL,119,189,235,300
Data\images/13ef1bfae2c14e3fb6b613e3b18fb477.png,416,416,POL,212,266,314,366
Data\images/14d92ecab1844b0082e9013ae12def90.png,416,416,ANOM,64,200,97,234
Data\images/14d92ecab1844b0082e9013ae12def90.png,416,416,ANOM,272,360,307,411
Data\images/14d92ecab1844b0082e9013ae12def90.png,416,416,ANOM,200,189,235,232
Data\images/14d92ecab1844b0082e9013ae12def90.png,416,416,ANOM,103,351,148,395
Data\images/14d92ecab1844b0082e9013ae12def90.png,416,416,ANOM,79,156,102,179
Data\images/14d92ecab1844b0082e9013ae12def90.png,416,416,OTHPAR,189,109,235,143
Data\images/14da999214a44e83ab80580de320c75b.png,416,416,ANOM,109,16,134,31
Data\images/14da999214a44e83ab80580de320c75b.png,416,416,MOL,314,168,333,187
Data\images/14da999214a44e83ab80580de320c75b.png,416,416,OTHPAR,247,325,295,385
Data\images/14da999214a44e83ab80580de320c75b.png,416,416,ANOM,372,75,393,94
Data\images/14da999214a44e83ab80580de320c75b.png,416,416,OTHPAR,80,225,111,265
Data\images/155a7a3dbcbd4c08a6bbd6d93d6ad561.png,416,416,MOL,180,361,209,398
Data\images/155a7a3dbcbd4c08a6bbd6d93d6ad561.png,416,416,ANOM,295,161,322,181
Data\images/155a7a3dbcbd4c08a6bbd6d93d6ad561.png,416,416,ANOM,289,17,314,40
Data\images/155a7a3dbcbd4c08a6bbd6d93d6ad561.png,416,416,MOL,363,279,397,298
Data\images/155a7a3dbcbd4c08a6bbd6d93d6ad561.png,416,416,MOL,92,134,128,156
Data\images/155a7a3dbcbd4c08a6bbd6d93d6ad561.png,416,416,OTHPAR,41,121,78,150
Data\images/155a7a3dbcbd4c08a6bbd6d93d6ad561.png,416,416,ANOM,178,206,204,231
Data\images/155a7a3dbcbd4c08a6bbd6d93d6ad561.png,416,416,ANOM,327,330,352,350
Data\images/155a7a3dbcbd4c08a6bbd6d93d6ad561.png,416,416,ANOM,120,90,132,111
Data\images/155a7a3dbcbd4c08a6bbd6d93d6ad561.png,416,416,ANOM,164,275,179,290
Data\images/155a7a3dbcbd4c08a6bbd6d93d6ad561.png,416,416,ANOM,66,251,78,267
Data\images/155a7a3dbcbd4c08a6bbd6d93d6ad561.png,416,416,ANOM,334,78,347,93
Data\images/15fb796afb6e4ae6a97349f5c26f653b.png,416,416,POL,192,270,261,345
Data\images/15fb796afb6e4ae6a97349f5c26f653b.png,416,416,POL,72,130,143,205
Data\images/15fb796afb6e4ae6a97349f5c26f653b.png,416,416,POL,229,176,301,250
Data\images/15fb796afb6e4ae6a97349f5c26f653b.png,416,416,POL,272,53,340,123
Data\images/15fb796afb6e4ae6a97349f5c26f653b.png,416,416,ANOM,335,147,360,170
Data\images/15fb796afb6e4ae6a97349f5c26f653b.png,416,416,ANOM,144,126,180,154
Data\images/1655ae133a2149548b679213a07af771.png,416,416,MOL,310,60,335,79
Data\images/1655ae133a2149548b679213a07af771.png,416,416,ANOM,158,72,176,95
Data\images/1655ae133a2149548b679213a07af771.png,416,416,MOL,35,255,62,277
Data\images/1655ae133a2149548b679213a07af771.png,416,416,ANOM,322,303,352,328
Data\images/16629faaffb7483391b0fb155d17670b.png,416,416,ANOM,117,201,131,219
Data\images/16629faaffb7483391b0fb155d17670b.png,416,416,OTHPAR,63,319,82,336
Data\images/16629faaffb7483391b0fb155d17670b.png,416,416,ANOM,147,314,176,342
Data\images/16629faaffb7483391b0fb155d17670b.png,416,416,OTHPAR,320,161,373,216
Data\images/16629faaffb7483391b0fb155d17670b.png,416,416,OTHPAR,132,280,145,298
Data\images/16629faaffb7483391b0fb155d17670b.png,416,416,OTHPAR,332,287,350,301
Data\images/16629faaffb7483391b0fb155d17670b.png,416,416,OTHPAR,121,316,135,327
Data\images/16629faaffb7483391b0fb155d17670b.png,416,416,ANOM,283,305,299,322
Data\images/16629faaffb7483391b0fb155d17670b.png,416,416,OTHPAR,115,355,149,392
Data\images/16629faaffb7483391b0fb155d17670b.png,416,416,MOL,192,366,219,388
Data\images/16629faaffb7483391b0fb155d17670b.png,416,416,ANOM,86,19,112,40
Data\images/16629faaffb7483391b0fb155d17670b.png,416,416,ANOM,105,83,127,102
Data\images/16629faaffb7483391b0fb155d17670b.png,416,416,OTHPAR,354,330,379,350
Data\images/16629faaffb7483391b0fb155d17670b.png,416,416,OTHPAR,167,179,186,195
Data\images/16629faaffb7483391b0fb155d17670b.png,416,416,OTHPAR,97,126,119,143
Data\images/16629faaffb7483391b0fb155d17670b.png,416,416,ANOM,86,301,105,336
Data\images/167062126ee041b49c71a7086d58d4d3.png,416,416,POL,41,147,104,225
Data\images/167062126ee041b49c71a7086d58d4d3.png,416,416,ANOM,9,129,35,164
Data\images/167062126ee041b49c71a7086d58d4d3.png,416,416,ANOM,270,276,293,300
Data\images/167062126ee041b49c71a7086d58d4d3.png,416,416,POL,183,245,251,314
Data\images/167062126ee041b49c71a7086d58d4d3.png,416,416,ANOM,52,238,87,263
Data\images/180b6cd3e5e04b52917dab8c9d443bb0.png,416,416,ANOM,260,1,273,68
Data\images/180b6cd3e5e04b52917dab8c9d443bb0.png,416,416,ANOM,338,321,359,345
Data\images/180b6cd3e5e04b52917dab8c9d443bb0.png,416,416,ANOM,53,352,75,374
Data\images/180b6cd3e5e04b52917dab8c9d443bb0.png,416,416,OTHPAR,140,65,347,149
Data\images/180b6cd3e5e04b52917dab8c9d443bb0.png,416,416,ANOM,109,255,128,278
Data\images/180b6cd3e5e04b52917dab8c9d443bb0.png,416,416,ANOM,176,350,213,392
Data\images/180b6cd3e5e04b52917dab8c9d443bb0.png,416,416,ANOM,149,192,183,229
Data\images/180b6cd3e5e04b52917dab8c9d443bb0.png,416,416,ANOM,124,21,147,48
Data\images/180b6cd3e5e04b52917dab8c9d443bb0.png,416,416,ANOM,200,183,238,218
Data\images/180b6cd3e5e04b52917dab8c9d443bb0.png,416,416,ANOM,33,287,62,320
Data\images/180b6cd3e5e04b52917dab8c9d443bb0.png,416,416,ANOM,260,335,312,385
Data\images/180b6cd3e5e04b52917dab8c9d443bb0.png,416,416,ANOM,272,241,279,298
Data\images/180b6cd3e5e04b52917dab8c9d443bb0.png,416,416,ANOM,264,154,283,170
Data\images/19d1d964d83f4c15b82d836bbb7c96c4.png,416,416,MOL,78,23,96,41
Data\images/19d1d964d83f4c15b82d836bbb7c96c4.png,416,416,OTHPAR,371,182,389,203
Data\images/19d1d964d83f4c15b82d836bbb7c96c4.png,416,416,ANOM,147,257,172,297
Data\images/1a03c8f7298f454a89f0094c44b3b394.png,416,416,ANOM,333,166,357,192
Data\images/1a03c8f7298f454a89f0094c44b3b394.png,416,416,OTHPAR,78,362,118,410
Data\images/1a03c8f7298f454a89f0094c44b3b394.png,416,416,ANOM,246,116,263,140
Data\images/1a03c8f7298f454a89f0094c44b3b394.png,416,416,OTHPAR,290,65,316,99
Data\images/1a03c8f7298f454a89f0094c44b3b394.png,416,416,OTHPAR,147,273,179,308
Data\images/1a03c8f7298f454a89f0094c44b3b394.png,416,416,ANOM,123,198,155,227
Data\images/1a03c8f7298f454a89f0094c44b3b394.png,416,416,OTHPAR,158,253,196,282
Data\images/1a03c8f7298f454a89f0094c44b3b394.png,416,416,ANOM,378,344,392,366
Data\images/1a03c8f7298f454a89f0094c44b3b394.png,416,416,POL,194,351,249,403
Data\images/1a03c8f7298f454a89f0094c44b3b394.png,416,416,ANOM,351,204,366,415
Data\images/1a03c8f7298f454a89f0094c44b3b394.png,416,416,ANOM,351,1,362,163
Data\images/1a5b41474e364a7db16daf02264afe44.png,416,416,ANOM,344,306,364,327
Data\images/1a5b41474e364a7db16daf02264afe44.png,416,416,MOL,90,340,106,354
Data\images/1a5b41474e364a7db16daf02264afe44.png,416,416,MOL,143,80,159,97
Data\images/1a5b41474e364a7db16daf02264afe44.png,416,416,OTHPAR,146,5,160,21
Data\images/1a5b41474e364a7db16daf02264afe44.png,416,416,OTHPAR,301,325,331,353
Data\images/1a5b41474e364a7db16daf02264afe44.png,416,416,ANOM,318,218,337,238
Data\images/1a5b41474e364a7db16daf02264afe44.png,416,416,OTHPAR,285,262,331,303
Data\images/1a5b41474e364a7db16daf02264afe44.png,416,416,OTHPAR,297,245,318,264
Data\images/1a5b41474e364a7db16daf02264afe44.png,416,416,ANOM,143,39,162,59
Data\images/1a5b41474e364a7db16daf02264afe44.png,416,416,ANOM,317,11,353,46
Data\images/1a5b41474e364a7db16daf02264afe44.png,416,416,ANOM,166,377,203,413
Data\images/1a5b41474e364a7db16daf02264afe44.png,416,416,OTHPAR,31,143,47,158
Data\images/1a5b41474e364a7db16daf02264afe44.png,416,416,OTHPAR,178,194,217,232
Data\images/1adc60065e0a46778309faa59f6e754c.png,416,416,MOL,355,225,379,247
Data\images/1adc60065e0a46778309faa59f6e754c.png,416,416,MOL,43,194,69,214
Data\images/1adc60065e0a46778309faa59f6e754c.png,416,416,MOL,331,54,363,94
Data\images/1adc60065e0a46778309faa59f6e754c.png,416,416,MOL,157,173,180,199
Data\images/1adc60065e0a46778309faa59f6e754c.png,416,416,MOL,7,201,25,220
Data\images/1adc60065e0a46778309faa59f6e754c.png,416,416,MOL,247,354,265,366
Data\images/1adc60065e0a46778309faa59f6e754c.png,416,416,MOL,321,274,359,303
Data\images/1adc60065e0a46778309faa59f6e754c.png,416,416,MOL,281,351,304,373
Data\images/1adc60065e0a46778309faa59f6e754c.png,416,416,MOL,99,254,126,285
Data\images/1adc60065e0a46778309faa59f6e754c.png,416,416,MOL,128,187,151,222
Data\images/1adc60065e0a46778309faa59f6e754c.png,416,416,MOL,46,82,68,106
Data\images/1adc60065e0a46778309faa59f6e754c.png,416,416,MOL,10,5,26,34
Data\images/1adc60065e0a46778309faa59f6e754c.png,416,416,MOL,304,222,326,241
Data\images/1adc60065e0a46778309faa59f6e754c.png,416,416,MOL,212,269,249,308
Data\images/1adc60065e0a46778309faa59f6e754c.png,416,416,MOL,212,165,238,191
Data\images/1adc60065e0a46778309faa59f6e754c.png,416,416,MOL,72,79,95,96
Data\images/1adc60065e0a46778309faa59f6e754c.png,416,416,MOL,82,300,111,323
Data\images/1adc60065e0a46778309faa59f6e754c.png,416,416,MOL,192,126,254,178
Data\images/1adc60065e0a46778309faa59f6e754c.png,416,416,MOL,160,223,189,250
Data\images/1adc60065e0a46778309faa59f6e754c.png,416,416,MOL,119,148,167,169
Data\images/1adc60065e0a46778309faa59f6e754c.png,416,416,MOL,46,138,82,187
Data\images/1adc60065e0a46778309faa59f6e754c.png,416,416,MOL,302,340,315,353
Data\images/1adc60065e0a46778309faa59f6e754c.png,416,416,MOL,356,336,377,356
Data\images/1adc60065e0a46778309faa59f6e754c.png,416,416,MOL,1,226,50,260
Data\images/1adc60065e0a46778309faa59f6e754c.png,416,416,MOL,124,119,140,133
Data\images/1adc60065e0a46778309faa59f6e754c.png,416,416,MOL,171,190,198,212
Data\images/1adc60065e0a46778309faa59f6e754c.png,416,416,MOL,197,210,227,237
Data\images/1adc60065e0a46778309faa59f6e754c.png,416,416,MOL,298,319,319,338
Data\images/1adc60065e0a46778309faa59f6e754c.png,416,416,MOL,107,20,134,47
Data\images/1adc60065e0a46778309faa59f6e754c.png,416,416,MOL,162,338,195,360
Data\images/1adc60065e0a46778309faa59f6e754c.png,416,416,MOL,369,267,398,363
Data\images/1adc60065e0a46778309faa59f6e754c.png,416,416,MOL,211,310,236,331
Data\images/1adc60065e0a46778309faa59f6e754c.png,416,416,MOL,384,374,406,394
Data\images/1adc60065e0a46778309faa59f6e754c.png,416,416,MOL,131,41,219,108
Data\images/1adc60065e0a46778309faa59f6e754c.png,416,416,MOL,351,303,365,319
Data\images/1adc60065e0a46778309faa59f6e754c.png,416,416,MOL,80,272,107,303
Data\images/1adc60065e0a46778309faa59f6e754c.png,416,416,MOL,264,52,287,83
Data\images/1adc60065e0a46778309faa59f6e754c.png,416,416,MOL,20,61,39,75
Data\images/1adc60065e0a46778309faa59f6e754c.png,416,416,MOL,307,301,335,326
Data\images/1adc60065e0a46778309faa59f6e754c.png,416,416,MOL,100,80,126,108
Data\images/1adc60065e0a46778309faa59f6e754c.png,416,416,MOL,270,289,303,313
Data\images/1adc60065e0a46778309faa59f6e754c.png,416,416,ANOM,7,133,34,160
Data\images/1adc60065e0a46778309faa59f6e754c.png,416,416,ANOM,7,166,48,178
Data\images/1adc60065e0a46778309faa59f6e754c.png,416,416,ANOM,102,230,121,244
Data\images/1adc60065e0a46778309faa59f6e754c.png,416,416,ANOM,235,314,252,339
Data\images/1bbfd51f54104bfcadfb575930fd75be.png,416,416,POL,40,172,96,225
Data\images/1bbfd51f54104bfcadfb575930fd75be.png,416,416,POL,215,3,270,56
Data\images/1bbfd51f54104bfcadfb575930fd75be.png,416,416,POL,358,107,414,158
Data\images/1bbfd51f54104bfcadfb575930fd75be.png,416,416,POL,272,61,331,117
Data\images/1bbfd51f54104bfcadfb575930fd75be.png,416,416,ANOM,78,56,105,85
Data\images/1bbfd51f54104bfcadfb575930fd75be.png,416,416,ANOM,7,162,30,181
Data\images/1bbfd51f54104bfcadfb575930fd75be.png,416,416,ANOM,105,14,121,36
Data\images/1bbfd51f54104bfcadfb575930fd75be.png,416,416,ANOM,290,132,313,149
Data\images/1bbfd51f54104bfcadfb575930fd75be.png,416,416,ANOM,201,216,222,232
Data\images/1bbfd51f54104bfcadfb575930fd75be.png,416,416,ANOM,217,255,230,277
Data\images/1c4a1e205de14c3faa633f8b7ad1795f.png,416,416,OTHPAR,234,153,276,190
Data\images/1c4a1e205de14c3faa633f8b7ad1795f.png,416,416,OTHPAR,228,30,264,56
Data\images/1c4a1e205de14c3faa633f8b7ad1795f.png,416,416,OTHPAR,43,246,64,267
Data\images/1c4a1e205de14c3faa633f8b7ad1795f.png,416,416,OTHPAR,174,10,209,39
Data\images/1c4a1e205de14c3faa633f8b7ad1795f.png,416,416,OTHPAR,246,97,266,114
Data\images/1c4a1e205de14c3faa633f8b7ad1795f.png,416,416,OTHPAR,82,264,111,307
Data\images/1c4a1e205de14c3faa633f8b7ad1795f.png,416,416,OTHPAR,257,77,281,97
Data\images/1c4a1e205de14c3faa633f8b7ad1795f.png,416,416,OTHPAR,335,246,357,267
Data\images/1c4a1e205de14c3faa633f8b7ad1795f.png,416,416,OTHPAR,20,65,43,92
Data\images/1c4a1e205de14c3faa633f8b7ad1795f.png,416,416,OTHPAR,306,28,325,45
Data\images/1c4a1e205de14c3faa633f8b7ad1795f.png,416,416,OTHPAR,173,49,208,70
Data\images/1c4a1e205de14c3faa633f8b7ad1795f.png,416,416,OTHPAR,128,59,145,77
Data\images/1c4a1e205de14c3faa633f8b7ad1795f.png,416,416,OTHPAR,249,251,277,281
Data\images/1c4a1e205de14c3faa633f8b7ad1795f.png,416,416,OTHPAR,24,124,79,154
Data\images/1c4a1e205de14c3faa633f8b7ad1795f.png,416,416,OTHPAR,367,223,397,250
Data\images/1c4a1e205de14c3faa633f8b7ad1795f.png,416,416,OTHPAR,91,222,108,240
Data\images/1c4a1e205de14c3faa633f8b7ad1795f.png,416,416,OTHPAR,87,108,126,145
Data\images/1c4a1e205de14c3faa633f8b7ad1795f.png,416,416,OTHPAR,176,346,211,384
Data\images/1c4a1e205de14c3faa633f8b7ad1795f.png,416,416,OTHPAR,388,202,404,225
Data\images/1c4a1e205de14c3faa633f8b7ad1795f.png,416,416,OTHPAR,110,253,145,286
Data\images/1c4a1e205de14c3faa633f8b7ad1795f.png,416,416,OTHPAR,282,281,309,310
Data\images/1c4a1e205de14c3faa633f8b7ad1795f.png,416,416,MOL,249,361,274,385
Data\images/1c4a1e205de14c3faa633f8b7ad1795f.png,416,416,OTHPAR,390,150,409,170
Data\images/1c4a1e205de14c3faa633f8b7ad1795f.png,416,416,ANOM,340,342,355,355
Data\images/1c4a1e205de14c3faa633f8b7ad1795f.png,416,416,ANOM,27,340,44,355
Data\images/1c4a1e205de14c3faa633f8b7ad1795f.png,416,416,ANOM,108,226,133,245
Data\images/1c4a1e205de14c3faa633f8b7ad1795f.png,416,416,ANOM,92,58,109,79
Data\images/1c4a1e205de14c3faa633f8b7ad1795f.png,416,416,ANOM,72,1,94,18
Data\images/1c4a1e205de14c3faa633f8b7ad1795f.png,416,416,ANOM,370,267,389,284
Data\images/1c4a1e205de14c3faa633f8b7ad1795f.png,416,416,ANOM,67,272,89,280
Data\images/1c4a1e205de14c3faa633f8b7ad1795f.png,416,416,OTHPAR,274,270,290,287
Data\images/1c4a1e205de14c3faa633f8b7ad1795f.png,416,416,ANOM,254,125,271,138
Data\images/1c4a1e205de14c3faa633f8b7ad1795f.png,416,416,ANOM,147,113,164,126
Data\images/1c4a1e205de14c3faa633f8b7ad1795f.png,416,416,OTHPAR,164,32,191,51
Data\images/1c4a1e205de14c3faa633f8b7ad1795f.png,416,416,OTHPAR,145,43,160,60
Data\images/1caa29f4451b4ea9995599024d9db720.png,416,416,MOL,316,269,334,286
Data\images/1caa29f4451b4ea9995599024d9db720.png,416,416,ANOM,323,330,335,341
Data\images/1caa29f4451b4ea9995599024d9db720.png,416,416,MOL,51,367,77,387
Data\images/1caa29f4451b4ea9995599024d9db720.png,416,416,OTHPAR,235,179,289,224
Data\images/1caa29f4451b4ea9995599024d9db720.png,416,416,OTHPAR,347,231,364,247
Data\images/1caa29f4451b4ea9995599024d9db720.png,416,416,MOL,288,312,308,331
Data\images/1cfa4cb5b2c7469c93987d8e0171f44c.png,416,416,ANOM,238,69,261,98
Data\images/1cfa4cb5b2c7469c93987d8e0171f44c.png,416,416,ANOM,317,64,350,98
Data\images/1cfa4cb5b2c7469c93987d8e0171f44c.png,416,416,ANOM,216,186,241,210
Data\images/1cfa4cb5b2c7469c93987d8e0171f44c.png,416,416,ANOM,335,251,364,274
Data\images/1cfa4cb5b2c7469c93987d8e0171f44c.png,416,416,ANOM,295,33,321,59
Data\images/1cfa4cb5b2c7469c93987d8e0171f44c.png,416,416,ANOM,178,60,205,88
Data\images/1cfa4cb5b2c7469c93987d8e0171f44c.png,416,416,ANOM,345,308,375,335
Data\images/1cfa4cb5b2c7469c93987d8e0171f44c.png,416,416,ANOM,300,340,327,365
Data\images/1cfa4cb5b2c7469c93987d8e0171f44c.png,416,416,ANOM,290,161,311,180
Data\images/1cfa4cb5b2c7469c93987d8e0171f44c.png,416,416,ANOM,17,205,47,234
Data\images/1cfa4cb5b2c7469c93987d8e0171f44c.png,416,416,OTHPAR,16,19,56,51
Data\images/1cfa4cb5b2c7469c93987d8e0171f44c.png,416,416,ANOM,202,329,232,358
Data\images/1cfa4cb5b2c7469c93987d8e0171f44c.png,416,416,ANOM,149,179,171,205
Data\images/1cfa4cb5b2c7469c93987d8e0171f44c.png,416,416,ANOM,158,291,188,320
Data\images/1cfa4cb5b2c7469c93987d8e0171f44c.png,416,416,ANOM,228,103,248,123
Data\images/1cfa4cb5b2c7469c93987d8e0171f44c.png,416,416,ANOM,342,115,363,138
Data\images/1cfa4cb5b2c7469c93987d8e0171f44c.png,416,416,ANOM,50,183,72,205
Data\images/1cfa4cb5b2c7469c93987d8e0171f44c.png,416,416,ANOM,1,189,20,208
Data\images/1cfa4cb5b2c7469c93987d8e0171f44c.png,416,416,ANOM,105,110,122,129
Data\images/1cfa4cb5b2c7469c93987d8e0171f44c.png,416,416,ANOM,59,26,77,44
Data\images/1cfa4cb5b2c7469c93987d8e0171f44c.png,416,416,ANOM,276,309,293,325
Data\images/1cfa4cb5b2c7469c93987d8e0171f44c.png,416,416,ANOM,369,287,385,304
Data\images/1d20d51417144b848ecd2c9e8a9d5003.png,416,416,OTHPAR,352,82,416,158
Data\images/1d20d51417144b848ecd2c9e8a9d5003.png,416,416,OTHPAR,258,121,275,140
Data\images/1d20d51417144b848ecd2c9e8a9d5003.png,416,416,OTHPAR,372,18,387,36
Data\images/1dc3b241bcdd47399a1bc0d16086901d.png,416,416,OTHPAR,63,360,99,397
Data\images/1dc3b241bcdd47399a1bc0d16086901d.png,416,416,ANOM,97,147,116,167
Data\images/1dc3b241bcdd47399a1bc0d16086901d.png,416,416,ANOM,163,357,187,377
Data\images/1dc3b241bcdd47399a1bc0d16086901d.png,416,416,OTHPAR,348,252,391,288
Data\images/1dc3b241bcdd47399a1bc0d16086901d.png,416,416,OTHPAR,170,375,186,390
Data\images/1dc3b241bcdd47399a1bc0d16086901d.png,416,416,ANOM,378,144,396,161
Data\images/1e9703b4dd67418998a0f75ec169b3cc.png,416,416,OTHPAR,246,122,266,146
Data\images/1e9703b4dd67418998a0f75ec169b3cc.png,416,416,OTHPAR,366,375,393,399
Data\images/1e9703b4dd67418998a0f75ec169b3cc.png,416,416,ANOM,76,76,96,100
Data\images/1e9703b4dd67418998a0f75ec169b3cc.png,416,416,ANOM,256,172,284,198
Data\images/1e9703b4dd67418998a0f75ec169b3cc.png,416,416,ANOM,338,346,370,379
Data\images/1e9703b4dd67418998a0f75ec169b3cc.png,416,416,ANOM,223,4,242,27
Data\images/1e9703b4dd67418998a0f75ec169b3cc.png,416,416,ANOM,45,245,64,264
Data\images/1e9703b4dd67418998a0f75ec169b3cc.png,416,416,ANOM,203,311,244,357
Data\images/1e9703b4dd67418998a0f75ec169b3cc.png,416,416,OTHPAR,33,163,50,177
Data\images/1e9703b4dd67418998a0f75ec169b3cc.png,416,416,POL,103,95,147,137
Data\images/1e9703b4dd67418998a0f75ec169b3cc.png,416,416,ANOM,104,348,156,403
Data\images/1e9703b4dd67418998a0f75ec169b3cc.png,416,416,OTHPAR,213,224,230,241
Data\images/1e9703b4dd67418998a0f75ec169b3cc.png,416,416,ANOM,254,230,289,265
Data\images/1e9703b4dd67418998a0f75ec169b3cc.png,416,416,ANOM,15,140,30,157
Data\images/1ebcc091e0e84846bd30fbe9a720609b.png,416,416,ANOM,339,236,375,264
